age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y (yes or no)  ,probability of yes (or score)
42, Private,147110, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,,
39, Private,139057, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, India,,
32, Private,128829, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,,
52, Federal-gov,197515, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,,
61, Private,194804, Preschool,1, Separated, Transport-moving, Not-in-family, Black, Male,14344,0,40, United-States,,
55, Private,202652, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,,
23, State-gov,82067, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,,
65, Private,71075, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States,,
37, Private,101020, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,4787,0,55, United-States,,
53, Self-emp-inc,251240, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,50, United-States,,
46, Private,360593, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,4650,0,44, United-States,,
58, Private,144092, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,,
60, Self-emp-inc,328011, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,,
27, Private,103524, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States,,
36, Private,196554, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States,,
35, Private,177449, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1887,52, United-States,,
36, Private,397877, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,30, United-States,,
56, Private,204745, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,3325,0,45, United-States,,
65, Private,119769, HS-grad,9, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,20, United-States,,
44, Private,160837, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico,,
45, Private,32356, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,,
18, Private,96869, 12th,8, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, United-States,,
40, Private,224793, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,1719,40, United-States,,
29, Private,272715, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States,,
27, Private,225895, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,,
49, Private,107373, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States,,
50, Private,82566, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,,
43, Private,163434, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
23, Private,33016, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
45, Local-gov,211666, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
42, Local-gov,198028, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,,
37, Private,175232, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
30, Private,262092, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,,
50, Private,143804, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,55, United-States,,
33, Private,202046, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,,
28, Private,125791, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
17, Private,40432, 10th,6, Never-married, Adm-clerical, Own-child, White, Female,0,0,4, United-States,,
23, Private,437161, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,,
64, Self-emp-inc,169072, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,,
63, Private,697806, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,,
51, Private,263439, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
22, Private,61850, Masters,14, Never-married, Sales, Other-relative, White, Female,0,0,21, United-States,,
33, Self-emp-not-inc,188246, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,1590,60, United-States,,
38, Local-gov,51240, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,,
45, Self-emp-inc,188694, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,,
43, Local-gov,201764, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,,
30, Private,203034, Assoc-voc,11, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
32, Private,312667, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,2174,0,55, United-States,,
27, Private,267912, 10th,6, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Mexico,,
29, Private,197222, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,,
76, Private,138403, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,,
41, Private,309990, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,33, United-States,,
31, Self-emp-not-inc,247088, HS-grad,9, Separated, Craft-repair, Own-child, Black, Male,0,0,50, United-States,,
44, Private,40024, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States,,
58, Private,107897, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,,
45, Private,302584, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,,
21, Private,116657, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,,
51, Private,63081, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,,
55, Private,174260, HS-grad,9, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, United-States,,
31, Private,213339, HS-grad,9, Separated, Tech-support, Not-in-family, White, Female,0,0,40, United-States,,
43, Private,171087, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,40, United-States,,
40, Private,30412, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
38, Private,249720, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,,
25, Private,144334, HS-grad,9, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States,,
20, Private,178390, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,,
42, Private,155899, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,,
27, Private,371103, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,,
23, Private,33021, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,,
38, Self-emp-not-inc,179824, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,,
41, Private,482677, 10th,6, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States,,
57, Private,197994, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,32, United-States,,
28, Private,253581, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,,
18, Private,303240, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,,
32, Private,236396, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
32, Self-emp-inc,190290, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
29, Private,159109, 11th,7, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States,,
36, Private,188850, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
19, Private,240841, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States,,
36, Self-emp-not-inc,166193, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,,
26, Private,206721, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,,
41, Local-gov,113324, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,,
45, Private,82797, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,,
53, Private,288216, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, United-States,,
71, Self-emp-not-inc,30661, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,6514,0,40, United-States,,
24, Private,199426, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,,
29, Private,410351, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,,
21, Private,24896, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,,
59, Private,104455, Some-college,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,,
30, Private,226296, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,,
62, Private,185503, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,,
48, Private,35406, Assoc-voc,11, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States,,
28, Private,209934, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico,,
47, Self-emp-inc,308241, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, United-States,,
38, Self-emp-not-inc,223242, Some-college,10, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,40, United-States,,
31, Private,230912, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,,
31, Self-emp-not-inc,279015, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States,,
25, Private,122999, Some-college,10, Never-married, Tech-support, Other-relative, White, Male,0,0,40, United-States,,
27, Private,153288, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,,
23, Federal-gov,478457, 11th,7, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,,
32, Private,308365, HS-grad,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,38, United-States,,
46, Private,282165, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,,
44, Self-emp-inc,226027, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,,
20, Private,117789, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,10, United-States,,
32, Private,337908, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States,,
28, Private,258364, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,,
52, Private,89041, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,,
57, Self-emp-not-inc,50990, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,,
66, Self-emp-inc,74263, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,86, United-States,,
21, Self-emp-inc,153516, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,,
19, Private,307761, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,,
22, Private,180190, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,,
54, Private,183668, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,,
39, Private,191103, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States,,
33, Private,49027, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,,
34, Private,107417, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,,
22, Private,482082, 11th,7, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico,,
23, Private,131230, Bachelors,13, Never-married, Protective-serv, Own-child, White, Male,0,0,50, United-States,,
38, Private,91716, 11th,7, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,,
60, Private,178249, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1887,40, United-States,,
47, Local-gov,319205, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,,
26, Private,198289, 12th,8, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, Puerto-Rico,,
35, Private,194496, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,,
21, Private,102684, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,,
54, Private,159755, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,,
42, Private,104196, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,,
43, Private,106900, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,,
40, Private,190292, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,,
38, Private,33394, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,,
39, Private,60070, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,24, United-States,,
31, Private,114691, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland,,
48, State-gov,104353, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, United-States,,
30, Private,197947, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico,,
37, Private,194820, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,0,0,42, United-States,,
22, Private,199915, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States,,
37, Private,185325, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,,
33, Self-emp-inc,218164, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,55, United-States,,
22, Federal-gov,316438, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,,
24, State-gov,105479, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,,
